doc_id,self_order_medical_specialist,clustering_medical_specialist,self_order_llm,clustering_llm,self_order_groups_medical_specialist,self_order_groups_llm
003f53c7-d29c-4392-9582-33f5e6d9b326,0,1.00,2.0,0.8481848184818482,epidemiology:3; pathophysiology:7; history:2; physical:6; exams:2,etiology:2; epidemiology:2; pathophysiology:6; history:2; physical:6; history:1; exams:3; pathophysiology:1;
ab26f9e9-d6e8-46ec-b90b-a8388c765338,4,0.79,6.0,0.6440677966101696,epidemiology:1; pathophysiology:4; history:4; exams:3; history:1; physical:2; history:1; therapeutic:11; pathophysiology:3; history:2,etiology:1; epidemiology:1; history:3; physical:1; pathophysiology:3; exams:2; history:1; physical:3; history:2; exams:2; therapeutic:6; pathophysiology:2; history:1;
245e5c3e-780b-42bb-a425-4e50610657b7,5,0.37,1.0,0.8811188811188811,pathophysiology:1; pathophysiology:1; pathophysiology:1; etiology:2; pathophysiology:1; history:2; therapeutic:1; history:1; pathophysiology:1; therapeutic:2,etiology:2; epidemiology:2; pathophysiology:2; history:6; exams:2; pathophysiology:1; therapeutic:2;
d72491ef-5d71-4d69-b6b7-6922fa43bec0,1,0.80,1.0,0.8064516129032258,epidemiology:1; history:2; physical:3; pathophysiology:2; history:4; exams:1,etiology:1; history:3; physical:2; pathophysiology:2; history:1; exams:3;
0d0eb5af-5700-4018-aeab-b0fdffe7037b,3,0.81,2.0,0.8273381294964028,pathophysiology:1; epidemiology:1; exams:6; history:7; therapeutic:9; pathophysiology:1; history:1; etiology:1; therapeutic:1,etiology:1; epidemiology:1; exams:4; history:13; therapeutic:5; physical:1; therapeutic:3; etiology:1; therapeutic:1; pathophysiology:2;
985816ff-1d05-4227-93b1-0e57e26da0f7,2,0.76,3.0,0.6521739130434783,exams:1; exams:1; exams:1; physical:2; exams:3; pathophysiology:1; history:1; therapeutic:2,pathophysiology:2; history:1; exams:2; pathophysiology:1; exams:1; physical:4; history:1; therapeutic:4;
88ca12bd-34cf-4c84-b716-3e1ae8113a1c,5,0.66,4.0,0.47058823529411764,epidemiology:1; epidemiology:1; history:6; physical:1; exams:3; therapeutic:1; history:1; therapeutic:2; pathophysiology:2; history:1; therapeutic:3,etiology:1; epidemiology:1; history:3; physical:1; exams:2; pathophysiology:1; therapeutic:1; history:3; pathophysiology:1; differential:1; therapeutic:2; pathophysiology:1;
d04c47f8-a69b-43a2-b73d-bc97a2a11a21,4,0.69,1.0,0.7945205479452054,pathophysiology:1; pathophysiology:1; physical:2; etiology:1; epidemiology:1; history:4; epidemiology:1; history:1; physical:1; exams:2; therapeutic:4,pathophysiology:3; etiology:1; history:3; physical:1; exams:1; history:5; therapeutic:1;
dc680cf6-0bb8-4cd4-b090-36b51ea9ef2f,1,0.86,2.0,0.7681159420289855,pathophysiology:1; etiology:4; physical:2; exams:1; differential:1; exams:2; history:1; therapeutic:4,etiology:4; pathophysiology:3; history:2; exams:1; exams:1; history:1; therapeutic:4;
dcf01efb-469f-498b-85f7-5be557fc11da,2,0.56,3.0,0.5789473684210527,therapeutic:1; epidemiology:1; etiology:1; exams:3; therapeutic:5; pathophysiology:1; differential:1; therapeutic:1,pathophysiology:2; etiology:2; epidemiology:2; exams:1; pathophysiology:1; therapeutic:5; pathophysiology:1; therapeutic:1; history:1;
2f60ded4-e6f5-40b9-a39b-294391e85964,3,0.76,2.0,0.7934782608695652,pathophysiology:2; epidemiology:4; pathophysiology:1; physical:1; exams:3; pathophysiology:2; exams:2; history:1; therapeutic:6,pathophysiology:2; etiology:4; pathophysiology:1; physical:2; pathophysiology:5; exams:1; therapeutic:4;
0301660c-f987-4be4-898e-7a45e3bb5a8c,1,1.00,3.0,0.3333333333333333,epidemiology:1; epidemiology:1; history:2; pathophysiology:1; therapeutic:2,pathophysiology:1; etiology:1; epidemiology:1; history:2; physical:1; therapeutic:2; history:2; physical:1; pathophysiology:1;
b9b6928c-c6a6-41a8-a19a-a44fce570414,0,1.00,3.0,0.7196261682242991,epidemiology:2; therapeutic:2; history:6,etiology:2; epidemiology:2; history:1; therapeutic:2; history:7; pathophysiology:1; pathophysiology:4; therapeutic:1;
c7c2427d-a2a8-4868-a88b-f33ffffae9ff,4,0.72,2.0,0.7956989247311828,pathophysiology:1; pathophysiology:1; pathophysiology:2; etiology:2; epidemiology:2; history:3; therapeutic:1; physical:1; pathophysiology:1; history:1; exams:3; therapeutic:2,etiology:2; epidemiology:4; history:2; physical:1; pathophysiology:1; history:2; exams:2; therapeutic:2; pathophysiology:3;
0b038ba5-0369-4b28-adae-b158371edf18,2,0.57,1.0,0.8444444444444444,epidemiology:1; etiology:1; history:2; therapeutic:1; history:1; pathophysiology:2; therapeutic:4,pathophysiology:2; etiology:1; epidemiology:1; history:4; pathophysiology:2; therapeutic:4;
7f05489d-f22c-4fd5-b8be-95de953a2e3c,1,0.89,2.0,0.8435374149659864,pathophysiology:2; epidemiology:3; history:2; physical:1; exams:1; differential:1; therapeutic:8; history:2,etiology:3; epidemiology:2; history:4; exams:2; differential:1; therapeutic:4; pathophysiology:3; history:3; exams:1;
5ab4c76e-7046-4769-9a27-4ff5a517ecb9,7,0.72,12.0,0.5184381778741866,epidemiology:5; etiology:3; pathophysiology:1; history:1; pathophysiology:2; history:5; therapeutic:4; physical:2; pathophysiology:2; epidemiology:2; history:3; therapeutic:7; differential:1; epidemiology:1,etiology:3; history:1; etiology:1; history:2; epidemiology:2; history:2; epidemiology:1; therapeutic:1; pathophysiology:4; physical:1; history:1; pathophysiology:1; physical:1; history:2; therapeutic:5; physical:3; differential:1; etiology:3; epidemiology:2;
2e0296a8-2206-4433-9fb5-d03492538af8,0,1.00,5.0,0.19753086419753088,epidemiology:2; etiology:1; history:1,etiology:1; epidemiology:1; history:1; etiology:1; epidemiology:2; pathophysiology:2; epidemiology:2; history:1; pathophysiology:2;
b579bbdc-4d6f-4520-865a-1d8ef675d364,0,1.00,0.0,1.0,pathophysiology:2; history:1,pathophysiology:2; history:1;
3afca8c4-990e-47c5-b692-974692f5c42c,1,1.00,0.0,1.0,pathophysiology:1; pathophysiology:1; epidemiology:1,pathophysiology:3; history:1; etiology:1; epidemiology:2;
3e89995a-996e-41d4-9d8c-fd6dfd20bfc2,0,0/0,0.0,0.0/0.0,pathophysiology:2,pathophysiology:2;
d01e1ad5-30c2-4331-aa4d-82a039818e2a,1,1.00,0.0,1.0,pathophysiology:1; pathophysiology:1; pathophysiology:1; therapeutic:1,pathophysiology:2; therapeutic:1;
0fe38935-dc06-4fbb-8b19-2ec1a3aff47d,2,-0.20,1.0,0.39999999999999997,epidemiology:2; pathophysiology:1; physical:1; pathophysiology:1; epidemiology:1,etiology:2; epidemiology:2; pathophysiology:1; epidemiology:1;
c6c2f5cd-3e30-4922-9fcf-8ebdeee27c50,5,0.49,3.0,0.6052631578947368,epidemiology:1; epidemiology:1; epidemiology:2; pathophysiology:1; history:1; therapeutic:3; pathophysiology:1; physical:1; history:1; pathophysiology:2; epidemiology:2,epidemiology:3; pathophysiology:1; history:1; therapeutic:3; pathophysiology:2; history:1; pathophysiology:2; differential:2;
df60122a-2fca-4b58-9750-5be038473a22,0,1.00,0.0,1.0,pathophysiology:2; history:2; physical:2; differential:1; therapeutic:2; epidemiology:1; etiology:1,pathophysiology:2; history:2; physical:2; etiology:1; therapeutic:1; differential:1;
ff1738a5-c23a-44f3-81c9-187d87f7e973,0,0/0,0.0,0.0/0.0,pathophysiology:3,pathophysiology:3;
9328bc06-3340-488d-8531-2c6260646985,0,1.00,1.0,0.39999999999999997,pathophysiology:4; exams:3; etiology:1; differential:1,pathophysiology:2; exams:1; differential:2; pathophysiology:1;
6ba9f943-2cc3-4b47-9e65-ffaa53d68b91,1,0.22,1.0,0.8205128205128205,pathophysiology:2; physical:1; epidemiology:1; therapeutic:1; pathophysiology:2,pathophysiology:6; etiology:2; epidemiology:2; therapeutic:2; pathophysiology:2;
3096b0af-9599-4bac-b786-3589e6195a23,1,0.83,0.0,1.0,pathophysiology:2; physical:2; pathophysiology:4; history:3; therapeutic:2,pathophysiology:9; history:2; therapeutic:2;
b9b5855a-5b6c-45f5-a1d5-1fcff9d3d233,0,0/0,1.0,-0.6666666666666664,pathophysiology:5,pathophysiology:2; differential:1; pathophysiology:2;
b22ef5e7-f254-4fe4-a410-1de072797ae8,0,1.00,0.0,1.0,etiology:1; pathophysiology:3,etiology:1; pathophysiology:4;
cfd9dd90-b1dd-457e-8ec7-0de89c5e9d33,2,0.38,4.0,0.3142857142857143,pathophysiology:1; history:2; pathophysiology:2; physical:1; pathophysiology:1; exams:2,pathophysiology:1; history:2; physical:2; pathophysiology:2; physical:1; exams:1; pathophysiology:1; exams:2;
5aae6cf5-fa17-4195-ac68-390e534f0eea,0,1.00,0.0,1.0,etiology:1; pathophysiology:6; physical:2; exams:1,etiology:1; pathophysiology:6; history:1; physical:3;
08abb5f3-9c74-40cc-b6be-3c733791e065,0,1.00,2.0,-0.07692307692307689,physical:2; pathophysiology:2; epidemiology:1,history:1; physical:2; pathophysiology:1; physical:1; exams:1; pathophysiology:1;
b9490047-a19b-4aee-a5a8-775b322f4d46,2,0.82,1.0,0.7391304347826088,epidemiology:1; epidemiology:1; pathophysiology:2; exams:2; physical:5; pathophysiology:1,etiology:1; epidemiology:1; pathophysiology:2; exams:1; physical:5; pathophysiology:1; history:1;
911d5817-a4ec-4377-bd28-865d32c37369,2,0.56,0.0,1.0,physical:8; pathophysiology:2; physical:1; pathophysiology:2,physical:6; pathophysiology:6; etiology:1;
5e8313b9-e0da-4e07-9406-3c6645335812,0,0/0,0.0,1.0,pathophysiology:8,pathophysiology:9; history:2;
4c6155f6-de55-46cb-972c-012b82b01578,4,0.72,3.0,0.7375,physical:3; epidemiology:3; pathophysiology:2; physical:5; pathophysiology:1; therapeutic:3; pathophysiology:2; exams:4; physical:1,physical:3; etiology:2; epidemiology:2; pathophysiology:2; history:5; therapeutic:1; pathophysiology:1; exams:3; physical:1; exams:1;
24ab0825-72ab-4219-9f3e-464f49eb4a6a,2,0.40,2.0,0.39999999999999997,epidemiology:1; etiology:1; pathophysiology:5; physical:1; pathophysiology:1; history:1; physical:1; exams:1,etiology:1; epidemiology:1; pathophysiology:5; physical:1; pathophysiology:1; history:2; pathophysiology:1;
eb8a340e-eac1-46bd-b11d-1712259f6c88,0,1.00,0.0,1.0,pathophysiology:3; epidemiology:1; physical:1,pathophysiology:3; etiology:1; epidemiology:1; physical:1; history:1;
c9fe3e7a-1ac6-4266-834a-c7c571033170,1,1.00,0.0,1.0,pathophysiology:1; pathophysiology:1; epidemiology:2; etiology:1; history:3; physical:3,pathophysiology:3; etiology:1; epidemiology:1; history:3; physical:4;
7c0c95c2-e488-40fd-9b37-9a609992f6ba,0,1.00,1.0,0.9090909090909091,pathophysiology:8; etiology:3; history:4; physical:4; exams:2; therapeutic:3,pathophysiology:1; etiology:3; epidemiology:3; pathophysiology:2; history:2; physical:4; exams:2; therapeutic:3;
c04c69fd-09f9-45db-b2dd-721d22c6f773,2,0.71,0.0,1.0,epidemiology:6; pathophysiology:2; physical:1; pathophysiology:1; physical:2; history:2,epidemiology:5; etiology:4; pathophysiology:2; physical:4; history:1;
dd5605b0-f112-4597-b15e-0c1fa94bbada,2,0.65,0.0,1.0,pathophysiology:8; history:2; pathophysiology:1; therapeutic:1; history:1; physical:2,pathophysiology:10; history:5; therapeutic:1; physical:3;
6693eeb6-8d16-4a27-bd7b-628a6f3a004f,4,0.32,4.0,0.3584905660377359,physical:1; pathophysiology:1; epidemiology:2; pathophysiology:1; physical:1; etiology:1; pathophysiology:4; exams:2; pathophysiology:2,physical:2; pathophysiology:1; etiology:1; epidemiology:2; pathophysiology:1; physical:1; differential:1; history:1; pathophysiology:4; exams:1; pathophysiology:2;
5aec542f-5492-4c2e-ba5e-76b6d21e33fe,6,0.79,3.0,0.7692307692307693,epidemiology:1; epidemiology:1; epidemiology:1; etiology:1; etiology:1; pathophysiology:4; physical:1; exams:1; pathophysiology:1; history:3; pathophysiology:1; therapeutic:1; history:6; therapeutic:10,etiology:1; epidemiology:1; pathophysiology:2; physical:2; pathophysiology:1; history:8; pathophysiology:1; therapeutic:7; pathophysiology:1;
0a1c31b2-e24c-40a4-84d3-6f115d1b7a89,0,1.00,1.0,0.6111111111111112,pathophysiology:1; exams:3; therapeutic:3,pathophysiology:1; exams:2; pathophysiology:1; therapeutic:3;
0bb55430-44fe-4130-b501-0ceec95f3a77,4,0.54,0.0,1.0,pathophysiology:1; epidemiology:3; etiology:1; pathophysiology:4; history:1; pathophysiology:1; history:1; physical:4; epidemiology:1,etiology:4; pathophysiology:4; history:3; physical:3; epidemiology:1;
4451f147-11e3-47a5-b9f1-1ac46d729165,1,0.89,4.0,0.5308641975308641,epidemiology:3; etiology:2; history:2; exams:2; history:6; therapeutic:3,history:1; epidemiology:1; etiology:2; history:3; exams:1; history:3; exams:2; history:3; therapeutic:3;
6c25f023-7e97-4ba2-a465-6f27efd1094c,1,1.00,0.0,1.0,etiology:1; etiology:1; pathophysiology:7; history:4; therapeutic:1,etiology:1; pathophysiology:7; history:3; exams:1; therapeutic:2;
b33b357b-6a64-4403-bee9-920c03ae0afb,2,0.72,2.0,0.6956521739130435,pathophysiology:2; epidemiology:3; history:2; physical:1; therapeutic:1; history:2; exams:2; therapeutic:2,pathophysiology:2; etiology:2; epidemiology:2; history:2; therapeutic:1; history:1; exams:2; therapeutic:2;
dd8f16b3-d7c1-48c4-af8a-8bc6a8d36c68,4,0.52,0.0,1.0,etiology:1; epidemiology:1; etiology:5; epidemiology:1; pathophysiology:2; history:1; exams:1; physical:1; pathophysiology:2; therapeutic:2; exams:1,etiology:6; epidemiology:1; pathophysiology:5; history:1; exams:2; therapeutic:2;
01db4ec5-29a5-4c9e-876a-675ae4178669,2,0.82,3.0,0.5555555555555556,epidemiology:1; history:6; physical:1; pathophysiology:2; physical:1; history:1; exams:3; therapeutic:6,etiology:1; epidemiology:1; history:4; physical:1; pathophysiology:1; physical:1; history:1; exams:1; pathophysiology:1; therapeutic:4;
207c237f-3bcd-4010-bcf1-c1e8b32de6be,1,0.94,1.0,0.9397089397089398,pathophysiology:9; epidemiology:3; etiology:3; history:8; exams:1; pathophysiology:2; therapeutic:4,pathophysiology:9; etiology:3; epidemiology:2; history:8; exams:1; pathophysiology:2; therapeutic:4;
db46d0cb-6710-4f64-ad9c-084a27abe418,1,0.89,1.0,0.8688524590163934,epidemiology:2; pathophysiology:4; history:5; exams:1; therapeutic:4; history:1,etiology:2; epidemiology:2; pathophysiology:4; history:4; exams:1; therapeutic:2; history:1;
4d6ab0ab-c52c-4810-b18d-0279d87118a1,3,0.78,6.0,0.672979797979798,epidemiology:3; pathophysiology:3; exams:2; therapeutic:4; pathophysiology:1; physical:2; history:5; therapeutic:3; history:1; therapeutic:9,etiology:1; epidemiology:2; pathophysiology:4; exams:2; therapeutic:1; pathophysiology:1; history:1; therapeutic:3; physical:2; history:5; pathophysiology:1; therapeutic:3; history:3; therapeutic:8;
3e160235-9434-4ad0-a9ef-f1961da47733,2,0.00,1.0,0.42857142857142855,pathophysiology:3; history:1; physical:1; history:1; pathophysiology:1,pathophysiology:6; history:3; pathophysiology:1; pathophysiology:2;
e7fe72ea-6d60-4b77-996d-e35badcc6b22,0,1.00,2.0,0.0,therapeutic:1; pathophysiology:2; history:1,pathophysiology:1; history:2; pathophysiology:2; history:1;
26d6be02-7a0e-4b12-a6d7-fff2e1497948,1,0.90,1.0,0.8782051282051283,physical:2; pathophysiology:1; epidemiology:1; etiology:1; pathophysiology:2; history:6; exams:2; differential:2; therapeutic:4,pathophysiology:2; etiology:2; epidemiology:1; pathophysiology:6; history:2; exams:1; differential:1; therapeutic:4;
a7f913e5-dd70-4748-8fc6-a5ed99c12b1b,0,1.00,0.0,1.0,pathophysiology:2; history:2; physical:1,pathophysiology:2; history:3; physical:3;
63e4a883-8274-4675-915f-898a8cbc050e,0,0/0,0.0,0.0/0.0,pathophysiology:6,pathophysiology:6;
fe14f020-839f-470f-acf4-7c31df50b381,1,1.00,0.0,1.0,pathophysiology:1; pathophysiology:2; epidemiology:4; etiology:2,pathophysiology:4; etiology:3; epidemiology:2;
f33a88e1-68cc-451f-8fe8-39bbe154132c,0,1.00,0.0,1.0,pathophysiology:2; epidemiology:2; history:2; physical:2,pathophysiology:1; etiology:2; epidemiology:1; history:2; physical:2;
9a2118f8-428d-48ee-a3ef-b77f7509478e,6,0.36,2.0,0.6666666666666666,epidemiology:1; history:1; pathophysiology:1; physical:1; pathophysiology:3; physical:1; pathophysiology:2; epidemiology:2; history:4; exams:1; pathophysiology:1; therapeutic:1,pathophysiology:6; history:1; etiology:1; epidemiology:1; history:4; exams:1; history:1;
9baa04ac-a72a-4e8b-8077-8346e7e429e3,0,1.00,0.0,1.0,pathophysiology:1; epidemiology:1; history:5; physical:1,pathophysiology:1; etiology:1; epidemiology:1; history:3; physical:4; exams:1;
96c1580c-2b24-45f6-8140-1c19136203b3,0,1.00,0.0,1.0,pathophysiology:5; epidemiology:2,pathophysiology:5; etiology:2; epidemiology:2;
6aaa3f05-44b4-4080-8308-878e85ae29d5,0,1.00,0.0,1.0,physical:2; pathophysiology:2; epidemiology:2; etiology:2,pathophysiology:4; etiology:3; epidemiology:3;
b9eb82f3-ec0b-4a0b-b9b8-f5f5ca37f00c,1,0.91,4.0,0.4838709677419355,epidemiology:3; pathophysiology:4; physical:6; exams:1; pathophysiology:4; history:2; therapeutic:2,etiology:1; epidemiology:3; history:1; pathophysiology:2; physical:2; pathophysiology:1; physical:1; pathophysiology:2; history:1; therapeutic:2;
a7c0ad37-734a-4707-abd0-e5bd489fc5d8,1,0.81,1.0,0.7931034482758621,pathophysiology:1; etiology:1; pathophysiology:5; history:6,pathophysiology:1; etiology:1; pathophysiology:5; history:3; physical:2;
e95a3f59-1f11-4b16-a197-862eb5cc1c99,2,0.44,0.0,1.0,epidemiology:1; physical:1; pathophysiology:1; physical:1; pathophysiology:1; history:5,etiology:1; pathophysiology:4; history:6; physical:6;
150ecded-1b51-4328-b613-8c559d7a1679,2,0.57,3.0,0.5789473684210527,pathophysiology:1; physical:2; pathophysiology:1; epidemiology:1; pathophysiology:3; exams:1; therapeutic:3,pathophysiology:2; etiology:4; pathophysiology:3; epidemiology:1; pathophysiology:1; epidemiology:1; exams:1; history:1; therapeutic:2;
ab8631c7-aada-4c33-a681-e1863e13a417,1,1.00,0.0,1.0,pathophysiology:1; pathophysiology:2; physical:2; epidemiology:1,pathophysiology:3; etiology:1; epidemiology:1;
6a5719ad-7f6f-48a2-b1c3-3db40b58be63,3,0.69,3.0,0.7247706422018348,physical:1; pathophysiology:2; physical:2; pathophysiology:1; history:4; physical:1; exams:1; epidemiology:3; etiology:3,pathophysiology:4; physical:2; pathophysiology:2; physical:1; history:4; physical:1; exams:1; etiology:3; epidemiology:2;
04e6a9df-ba49-40e7-bf30-993433818c2e,2,0.75,0.0,1.0,epidemiology:3; pathophysiology:2; history:2; physical:2; exams:1; pathophysiology:2; history:2; therapeutic:2,epidemiology:2; etiology:2; pathophysiology:7; history:1; therapeutic:2;
50f2adce-77e0-4fcf-badc-3ef240db5fad,0,1.00,0.0,1.0,epidemiology:1; pathophysiology:1; history:2,etiology:1; epidemiology:1; pathophysiology:3; history:1;
8d2463e0-c035-41c8-b764-fd1b473ebc2e,1,0.64,0.0,1.0,pathophysiology:2; etiology:1; physical:2; exams:2; physical:1,pathophysiology:2; etiology:1; physical:2; exams:1; history:1;
9fe81c94-ec4c-4145-8423-a69bc66c1efb,1,0.90,3.0,0.6707317073170732,epidemiology:1; etiology:1; pathophysiology:1; history:2; exams:3; physical:2; therapeutic:8; exams:3,etiology:1; pathophysiology:1; history:2; exams:1; pathophysiology:2; physical:2; therapeutic:6; exams:1; history:2;
518ab77c-6264-4a84-a8a1-39888e0905fb,2,0.83,2.0,0.8981077147016011,pathophysiology:1; epidemiology:2; etiology:2; physical:3; history:2; physical:5; history:1; exams:3; therapeutic:3,etiology:2; epidemiology:2; history:10; physical:13; history:2; exams:4; history:1; therapeutic:1;
8cac1838-c91d-4ba7-af21-578f42d4512d,6,0.59,1.0,0.9186046511627907,epidemiology:3; pathophysiology:1; history:1; physical:1; pathophysiology:1; physical:1; pathophysiology:3; physical:1; history:5; pathophysiology:1; physical:1; therapeutic:8,etiology:2; epidemiology:3; history:1; pathophysiology:6; history:4; therapeutic:5;
0d9dc6fe-eb38-470d-8f05-fce490fb5865,1,1.00,10.0,0.13157894736842107,physical:1; physical:5; pathophysiology:2; history:1; epidemiology:2,pathophysiology:3; history:4; pathophysiology:2; history:1; physical:1; pathophysiology:2; history:1; history:1; pathophysiology:2; history:1; physical:1; etiology:1; epidemiology:1; pathophysiology:1; etiology:1; epidemiology:1;
385890fc-545b-42ab-8c1e-4c23c1395fb7,2,0.74,0.0,1.0,physical:3; epidemiology:1; etiology:1; exams:1; history:4; physical:1; exams:2; therapeutic:3,pathophysiology:3; etiology:2; epidemiology:2; exams:1; history:2; physical:2; therapeutic:3;
5a80b2a6-fe7b-4fd7-96d7-bf777e5ec28b,8,0.42,3.0,0.7575757575757576,pathophysiology:1; exams:3; physical:4; exams:1; history:2; physical:1; history:3; physical:1; pathophysiology:2; exams:1; history:1; physical:1; history:1; therapeutic:3; etiology:1,pathophysiology:3; exams:2; history:1; physical:10; pathophysiology:1; history:1; pathophysiology:3; history:1; therapeutic:4; etiology:2;
1e8c7cc9-5975-4943-8c6b-9f78f8e59766,1,0.78,4.0,0.31707317073170727,pathophysiology:3; epidemiology:2; physical:2; history:1; physical:3,pathophysiology:3; etiology:1; epidemiology:1; physical:1; pathophysiology:1; physical:2; history:1; physical:3; history:1;
17ce0269-6c07-4ad6-a7f0-2a9a0e591db8,0,1.00,2.0,0.411764705882353,pathophysiology:3; etiology:1; physical:2; exams:2,pathophysiology:3; etiology:1; pathophysiology:2; exams:3; pathophysiology:1;
c9fcaac9-49d0-4bbc-bdb4-588952b18d5c,1,0.92,2.0,0.8761904761904762,epidemiology:6; pathophysiology:6; exams:1; physical:1; history:3; exams:1; therapeutic:4,etiology:2; epidemiology:6; etiology:2; pathophysiology:6; history:4; exams:2; history:1; therapeutic:3;
1d08eeff-8d3b-48be-95d9-e5a5e2ad43a4,0,1.00,0.0,0.0/0.0,pathophysiology:2; history:1,pathophysiology:2;
07d6ac2c-07a0-437b-9747-bde9ac312d52,2,0.65,0.0,1.0,pathophysiology:1; epidemiology:2; etiology:2; pathophysiology:6; epidemiology:2,etiology:2; pathophysiology:9;
5fcae54f-e47a-4171-8cf0-a963a8f393cc,0,0/0,0.0,0.0/0.0,pathophysiology:2,pathophysiology:2;
26eb4608-1e19-4755-9f11-bd8360c6f498,0,0/0,0.0,0.0/0.0,pathophysiology:1; etiology:1,pathophysiology:1; etiology:1;
4b627188-94a3-4c2e-83e3-69d7002b6ce9,1,0.56,2.0,0.5238095238095238,pathophysiology:1; etiology:2; pathophysiology:4; epidemiology:1,etiology:2; pathophysiology:4; history:2; pathophysiology:1; history:1;
ce6ff14a-b741-4744-8dd2-086228dbc717,1,0/0,0.0,0.0/0.0,pathophysiology:1; pathophysiology:1; pathophysiology:3,pathophysiology:5;
dd0801c0-2af5-41d9-a2b6-8b0c3f499a22,2,-1.00,0.0,1.0,pathophysiology:1; physical:1; pathophysiology:1; physical:1,pathophysiology:1; differential:3;
f6610507-0637-43ee-aca8-458229a832d2,0,0/0,0.0,1.0,pathophysiology:1; etiology:1,pathophysiology:2; history:1; etiology:1;
c90e4a05-5220-42d6-adb4-90c71b01dad8,2,0.55,0.0,1.0,pathophysiology:2; history:1; history:1; pathophysiology:1; etiology:2; therapeutic:3,pathophysiology:4; etiology:2; therapeutic:3;
56560e9d-d56e-46c5-8afa-319eec3d65dc,2,0.64,1.0,0.6666666666666666,pathophysiology:1; pathophysiology:1; etiology:3; pathophysiology:3,pathophysiology:2; etiology:3; pathophysiology:4;
96bf432e-dffe-4691-967b-2ef3b9bec499,0,0/0,0.0,0.0/0.0,pathophysiology:3,pathophysiology:5;
b450f731-74d3-4b76-b332-b235a85c7c37,0,1.00,2.0,0.5625,pathophysiology:4; etiology:1; physical:2; therapeutic:1,pathophysiology:7; etiology:2; physical:2; pathophysiology:1; therapeutic:1; pathophysiology:1;
fe882567-7326-4c3d-938e-ba03759cecc0,0,0/0,0.0,0.0/0.0,pathophysiology:3,pathophysiology:3;
8ddef817-89e2-49af-9270-b062224ad096,0,0/0,0.0,1.0,pathophysiology:1; history:1,pathophysiology:2; history:1;
4a064a83-a904-44d9-a6dd-30191c8dece2,0,1.00,1.0,0.8843537414965985,pathophysiology:5; etiology:1; epidemiology:1; therapeutic:4,pathophysiology:4; etiology:5; pathophysiology:3; epidemiology:1; therapeutic:4;
fb7aad17-39cc-4784-ba2b-c1b2772fff8b,1,0.29,1.0,0.46153846153846145,pathophysiology:2; physical:2; pathophysiology:1,pathophysiology:3; differential:2; pathophysiology:2;
9f30f1cc-abac-4b40-8eb8-edc7917e2aab,0,0/0,0.0,1.0,epidemiology:1; physical:1,pathophysiology:1; etiology:1; epidemiology:1; physical:2; exams:2;
76946666-fca1-49ac-aef1-23d6bea602bd,0,1.00,0.0,1.0,pathophysiology:2; history:1,pathophysiology:3; history:1;
01c2bd6e-f4eb-45eb-bcde-448d638ee35d,0,1.00,0.0,1.0,pathophysiology:3; physical:2; epidemiology:1,pathophysiology:4; etiology:3; epidemiology:1;
3e1ed1f8-05c9-43d6-ade3-d5767339fb2e,0,0/0,0.0,1.0,pathophysiology:3,pathophysiology:3; history:1;
df8f88b8-943c-4ec9-8d04-9022f252d1f0,0,0/0,0.0,0.0/0.0,pathophysiology:5,pathophysiology:6;
4e93adbe-99a4-4f09-b6a6-858bc016a5e5,1,0/0,1.0,-0.6666666666666664,pathophysiology:1; pathophysiology:1; pathophysiology:2,pathophysiology:2; etiology:1; pathophysiology:2;
705004ec-21f9-4bfe-802e-8cdd81c35980,0,0/0,0.0,0.0/0.0,pathophysiology:2,pathophysiology:3;
15492ff9-0f9b-43dd-a1a9-99db619a938b,5,0.38,1.0,0.8516129032258065,epidemiology:3; pathophysiology:1; epidemiology:2; history:2; exams:1; history:1; physical:1; history:1; physical:3; pathophysiology:1,epidemiology:6; etiology:5; history:2; pathophysiology:1; physical:7; history:1; history:1;
f141644e-87bb-46c3-b109-539b4f34b903,2,0.81,4.0,0.45783132530120485,pathophysiology:3; history:1; epidemiology:3; etiology:2; therapeutic:2; history:2; pathophysiology:3; physical:3,pathophysiology:3; history:1; etiology:2; epidemiology:2; history:2; therapeutic:1; physical:3; pathophysiology:1; physical:1; pathophysiology:1; physical:1;
67646e38-d1e5-453e-af1f-3be5a6c56da2,2,-0.50,2.0,0.0,epidemiology:1; pathophysiology:1; history:1; therapeutic:1; history:1; pathophysiology:1,epidemiology:1; etiology:1; pathophysiology:1; history:1; therapeutic:1; pathophysiology:2; history:1;
bbc2652f-0458-469b-b497-833c9303dbbc,0,1.00,0.0,1.0,epidemiology:3; pathophysiology:1; history:3,epidemiology:3; etiology:2; pathophysiology:1; history:3; physical:3;
3155e43e-9978-4d19-9f03-4cc69dfd6718,1,0.84,0.0,1.0,pathophysiology:1; etiology:2; pathophysiology:1; history:4; therapeutic:5,etiology:2; pathophysiology:2; history:3; therapeutic:3;
6ccb1f09-f16d-4879-b15e-b83835c986c4,2,0.56,1.0,-0.49999999999999983,epidemiology:1; epidemiology:1; physical:1; history:2; physical:1; pathophysiology:1; therapeutic:1,etiology:1; epidemiology:1; physical:1; history:1; physical:1; pathophysiology:1;
